,Datetime,Tweet Id,Text,Username,Url
0,2022-04-13 10:59:59+00:00,1514196697911595012,Hopelijk kunnen ze Sangare tijdig bevrijden voor de bekerfinale als hij morgen besluit ook boven op de kledingkastjes te gaan staan dansen na de 4-0 overwinning of de subtoppers uit Leicester,Hvdn83,https://twitter.com/Hvdn83/status/1514196697911595012
1,2022-04-13 10:59:59+00:00,1514196697727270915,[PERSALARM] 12:59:59 Overval Zwedeweg Enschede,P2000Regio5,https://twitter.com/P2000Regio5/status/1514196697727270915
2,2022-04-13 10:59:59+00:00,1514196694891737088,Politie zoekt meer diversiteit met wervingscampagne nieuwe agenten - De politie lanceert deze week een nieuwe campagne voor de... https://t.co/uAXRzY2s9C #Nederland via @Politie,art1NOG,https://twitter.com/art1NOG/status/1514196694891737088
3,2022-04-13 10:59:58+00:00,1514196690336886786,De Bruyne Masterclass vs Liverpool (10/03/2022) https://t.co/JAnqGZve5N,FutureofArsenal,https://twitter.com/FutureofArsenal/status/1514196690336886786
4,2022-04-13 10:59:57+00:00,1514196687283179520,AVG is geen excuus om uit huis geplaatste kinderen niet op te sporen https://t.co/2fFXWfDQyS via @Topics_NL,rientje1,https://twitter.com/rientje1/status/1514196687283179520
5,2022-04-13 10:59:56+00:00,1514196685278224385,sfft20160805 : 1534cd13-c3c9-4d27-aa94-630cb7105493,CamelCaseTest,https://twitter.com/CamelCaseTest/status/1514196685278224385
6,2022-04-13 10:59:55+00:00,1514196679922266117,Komt dat beleven! ⬇️,vvHJSC,https://twitter.com/vvHJSC/status/1514196679922266117
7,2022-04-13 10:59:54+00:00,1514196676612927495,@MercedesS600L Respect voor deze wakkere jongeman,elfjebooty,https://twitter.com/elfjebooty/status/1514196676612927495
8,2022-04-13 10:59:53+00:00,1514196671378436104,@Mieranda04 @Elsdijkstra95 Herkenbaar. Onze dochter (16 jr) ging ihkv stage bij een dierenopvang werken. Was elke dag van 08.30 tot 17.30 aan het hokken schoonmaken en soms ook het woonhuis van de eigenaren. Leerdoel: ik geef mijn grenzen aan heeft ze wel gehaald en ze heeft nu een andere stageplek,Aukelien28,https://twitter.com/Aukelien28/status/1514196671378436104
9,2022-04-13 10:59:53+00:00,1514196671202275328,"Ooit sliepen The Swirlies bij me thuis, de bassist baby-zat de kinderen van Art Garfunkel. En nu sta ik achterop een flyer met op de voorkant Cobi Schreijer en Simon &amp; Garfunkel in De Waag in Haarlem, waar ik 26 april ga spelen. Vooruitgang in alle richtingen!",arnolddeboerzea,https://twitter.com/arnolddeboerzea/status/1514196671202275328
