,Datetime,Tweet Id,Text,Username,Url
0,2022-07-24 10:59:59+00:00,1551160260483846144,"@Timus2323 @RianneLast @PvanHouwelingen Onveilige link en werkt niet. Plse retweet bericht waar u op reageert, met mijn naam. Das  makkelijker",Goofy2k,https://twitter.com/Goofy2k/status/1551160260483846144
1,2022-07-24 10:59:59+00:00,1551160260127342592,#varendoejesamen SAMEN MET JE VERSTAND JA!!!!!!!!!!! https://t.co/e70uLPXiUY,keddilien,https://twitter.com/keddilien/status/1551160260127342592
2,2022-07-24 10:59:57+00:00,1551160252011257862,Linkse indoctrinatie om de voorstad van Europa te worden met inderdaad hier en daar nog een parkje...,arnoldpeek,https://twitter.com/arnoldpeek/status/1551160252011257862
3,2022-07-24 10:59:57+00:00,1551160248488312834,Heechul.....,sujugantengmulu,https://twitter.com/sujugantengmulu/status/1551160248488312834
4,2022-07-24 10:59:56+00:00,1551160245354889216,@AmberMeijlink Gelukkig geen witte of bruine 😇😂,raverhulst,https://twitter.com/raverhulst/status/1551160245354889216
5,2022-07-24 10:59:56+00:00,1551160244759322624,"Heerlijk weer, dus…naar het strand bij #Cadzand of ergens anders in Zeeland. Geniet van zon, zee en strand! https://t.co/sISVMy01SX",zeeuwsarchief,https://twitter.com/zeeuwsarchief/status/1551160244759322624
6,2022-07-24 10:59:55+00:00,1551160242322423808,Wat hout in het busstation Amstelstation aan sfeer en uitstraling kan toevoegen! https://t.co/f8HjC7gW2U,HerremaTjeerd,https://twitter.com/HerremaTjeerd/status/1551160242322423808
7,2022-07-24 10:59:53+00:00,1551160235372515333,Superleague Cricket - Mens Over 30 &amp; 35: Meyersdal O35 beat Benoni O35 36.0(3.0) - 0.0(0.0) https://t.co/O7G3csRu4m,CastleLiteSL,https://twitter.com/CastleLiteSL/status/1551160235372515333
8,2022-07-24 10:59:53+00:00,1551160235158560774,"Hacker lekt telefoonnummers en e-mailadressen van 5,4 miljoen Twitter-accounts https://t.co/GNmU9jkSah via @tweakers",KempffHarry,https://twitter.com/KempffHarry/status/1551160235158560774
9,2022-07-24 10:59:53+00:00,1551160233984004096,"Afsos....
#آج_سازش_نہیں_چلے_گی",Saudahmed_07,https://twitter.com/Saudahmed_07/status/1551160233984004096
10,2022-07-24 10:59:53+00:00,1551160231568228352,"Weet iemand waar #feyol word uitgezonden in Frankrijk?
#feyenoord #olympique",mikaapje,https://twitter.com/mikaapje/status/1551160231568228352
11,2022-07-24 10:59:52+00:00,1551160229496344576,"Dit koudbloedige mens is de Sigrid Kaag van Nieuw-Zeeland
Deze vrouw heeft bloed aan haar handen. Het is een megalomane gek met narcistische trekken.
Ze heeft een boek geschreven, de titel van haar autobiografie is ronduit lachwekkend 👇 https://t.co/avh6GaaM6y",iriedaily94,https://twitter.com/iriedaily94/status/1551160229496344576
