,Datetime,Tweet Id,Text,Username,Url
0,2022-09-16 10:59:59+00:00,1570729205243195399,Ik denk ook dat er dringend iets moet gebeuren. Wat ik zag ging echt alle perken te buiten. Ik ben er nog steeds fysiek onpasselijk van.,mikofLohr,https://twitter.com/mikofLohr/status/1570729205243195399
1,2022-09-16 10:59:59+00:00,1570729203896823809,"Qua cijfers is hij alleen nog te scheutig. 
Maar verder 👍😂😂",angeleyes_b1,https://twitter.com/angeleyes_b1/status/1570729203896823809
2,2022-09-16 10:59:59+00:00,1570729203485777921,ga vanavond echt even photocards online zetten in de hoop dat iemand ze wilt kopen want ik ben zo broke help,smilingjhobi,https://twitter.com/smilingjhobi/status/1570729203485777921
3,2022-09-16 10:59:59+00:00,1570729201678032900,"@Eline_nu @marcelvink888 @telegraaf Ze beseffen het donders goed. Er wordt openlijk gesproken over het verdwijnen van milieubelastende industrie. In Nederland is dan geen plaats meer voor Tata Steel, Dow Chemical, Yara enzovoorts. Daar komen allemaal groene banen voor terug. Tot zover het Efteling sprookjesboek.",KorstiaanP,https://twitter.com/KorstiaanP/status/1570729201678032900
4,2022-09-16 10:59:58+00:00,1570729197940936704,"@TotalEnergiesBE wat is jullie policy tav tankstations die in een klein hoekje hun prijzen afficheren, maar er aan de pomp zelf vlot €0,06/liter bijkletsen?",VVermeiren,https://twitter.com/VVermeiren/status/1570729197940936704
5,2022-09-16 10:59:57+00:00,1570729196376276992,P 2 Testmelding Kazerne Rijswijk Burgemeester Elsenlaan Rijswijk ZH 155630 https://t.co/s1qrE5XEwX,Hulpdiensten09,https://twitter.com/Hulpdiensten09/status/1570729196376276992
6,2022-09-16 10:59:57+00:00,1570729196246429696,How's life in Bloemfontein?,Dlula_B,https://twitter.com/Dlula_B/status/1570729196246429696
7,2022-09-16 10:59:57+00:00,1570729193603751937,We zijn zelf verantwoordelijk ! https://t.co/8tThS6D8LW,GertAlbers,https://twitter.com/GertAlbers/status/1570729193603751937
8,2022-09-16 10:59:56+00:00,1570729189229359110,ggez,jeanboballo,https://twitter.com/jeanboballo/status/1570729189229359110
9,2022-09-16 10:59:56+00:00,1570729189116092417,"e geseenten Dag fir eis
Jo fir ëmmer
mat dir
éiweg Léift
1 Day Please Baby😚🌟😚",BekkoucheAbde14,https://twitter.com/BekkoucheAbde14/status/1570729189116092417
10,2022-09-16 10:59:55+00:00,1570729185148276737,Recensie: Abdelkader Benali - Paradijsvogel boven de Hoge Woerd https://t.co/884FAwE0hQ,MarianneCramer,https://twitter.com/MarianneCramer/status/1570729185148276737
11,2022-09-16 10:59:55+00:00,1570729184972115968,@Intenso60 @dannyvissenber9 @PieterOmtzigt Dat kun je onderzoeken of er verband is.,WenStru,https://twitter.com/WenStru/status/1570729184972115968
12,2022-09-16 10:59:54+00:00,1570729183307010050,Laser donau den haag thv tamoil tankstation https://t.co/O2UKgwSEFo,flitsers070,https://twitter.com/flitsers070/status/1570729183307010050
13,2022-09-16 10:59:54+00:00,1570729181658640385,Nederlanders gebruiken steeds minder gas https://t.co/d9PNVjciFZ #NieuwNieuws,geenstijl,https://twitter.com/geenstijl/status/1570729181658640385
14,2022-09-16 10:59:53+00:00,1570729178823069697,Het weer van 12:59uur - Temp: 13.6°C Max: 15.1°C Min: 11.2°C Vocht: 88﹪ Luchtdruk: 1011.8 hPa  Neerslag: 7.0mm Gisteren: 0.2mm Wind: WZW 1bft Max: 32.2kmh Zon op: 07:18 onder: 19:55 https://t.co/sM1OAGBReH,MeteoKlundert,https://twitter.com/MeteoKlundert/status/1570729178823069697
15,2022-09-16 10:59:53+00:00,1570729178630086656,Nederlanders gebruiken steeds minder gas https://t.co/N0THZxNfz2 #NieuwNieuws,BartNijman,https://twitter.com/BartNijman/status/1570729178630086656
16,2022-09-16 10:59:52+00:00,1570729173630476291,"16-09-22 12:59:41 0208537 zw2 : PATI.NT BEANTWOORDT DE OPROEP NIET MUG1 + AMB N01, Turnhout, 2300",cpa_breda_noord,https://twitter.com/cpa_breda_noord/status/1570729173630476291
17,2022-09-16 10:59:49+00:00,1570729162305855489,Zaterdag opruimdag https://t.co/GVxQYS7UCi,debinding,https://twitter.com/debinding/status/1570729162305855489
18,2022-09-16 10:59:47+00:00,1570729155121262598,"352 antwoorden die er niet om liegen. Hoe zou mevrouw Segers hier tegenaan kijken?
Ik vraag me dat echt oprecht af.",chicavanderheu,https://twitter.com/chicavanderheu/status/1570729155121262598
19,2022-09-16 10:59:47+00:00,1570729154466951168,@Utrechtert Meestal te vinden in en om Afrikaanse landen.,JPHN570103,https://twitter.com/JPHN570103/status/1570729154466951168
20,2022-09-16 10:59:46+00:00,1570729148393594881,Hoelaat beta live,MLGxCaSa,https://twitter.com/MLGxCaSa/status/1570729148393594881
