,Datetime,Tweet Id,Text,Username,Url
0,2022-09-28 10:59:59+00:00,1575077859714301952,Naurrr not buzzfeed subunit ahaha,felixperfect,https://twitter.com/felixperfect/status/1575077859714301952
1,2022-09-28 10:59:59+00:00,1575077857650528257,"De Manchester Derby, dat is... de haters ongelijk geven. 🤷‍♂️🇮🇹 https://t.co/83SZgzKNQU",playsports,https://twitter.com/playsports/status/1575077857650528257
2,2022-09-28 10:59:56+00:00,1575077845440679936,"Euh @ATAG_CV op de Qsolar staat de CV uit, zie foto’s MAAR de BrainQ geeft aan dat de WW uit en de CV aan staat? Wat kan ik zelf doen? https://t.co/vk8zODmyKY",JohansVisie,https://twitter.com/JohansVisie/status/1575077845440679936
3,2022-09-28 10:59:56+00:00,1575077845272961024,Kijk eens goed in het midden van de schoppen aas..,sven_muylle,https://twitter.com/sven_muylle/status/1575077845272961024
4,2022-09-28 10:59:56+00:00,1575077844434456577,"Als Joost insinueert dat de Amerikanen het hebben gedaan, dan hebben de Russen het dus gedaan.",WilliamDeTukker,https://twitter.com/WilliamDeTukker/status/1575077844434456577
5,2022-09-28 10:59:56+00:00,1575077844245676032,Mooi,DirkJanDrost,https://twitter.com/DirkJanDrost/status/1575077844245676032
6,2022-09-28 10:59:56+00:00,1575077843364499456,Ook Timmerfabriek Bos in Goudriaan doet mee met de Techniekroute @Molenlanden_Gem . Rondleiding door de werkplaats en uitleg over oa verschillende soorten hout https://t.co/IT6gCuMvoJ,louisabro,https://twitter.com/louisabro/status/1575077843364499456
7,2022-09-28 10:59:55+00:00,1575077842756710401,"Dus dat.
Nog zo'n bijwerking...
👇👇👇",sash2mummy,https://twitter.com/sash2mummy/status/1575077842756710401
8,2022-09-28 10:59:55+00:00,1575077840189431809,"Als transjongeren het zo zeker weten zoals @SilvanaSimons zegt waarom zijn er dan best veel jongeren die spijt hebben van de veranderingen die nooit meer teruggedraaid kunnen worden 
#transgenderwet 

https://t.co/lwwn5H7HsB",3Ladylamp,https://twitter.com/3Ladylamp/status/1575077840189431809
9,2022-09-28 10:59:54+00:00,1575077836641083392,"Vanavond in de Kuub, Mechelen! Wees op tijd want ‘t kan daar wel eens vol zitten. #comedy #openmic #freshmeat",DeGeens,https://twitter.com/DeGeens/status/1575077836641083392
10,2022-09-28 10:59:51+00:00,1575077822976053249,Poor Marco!,Ejmiller25,https://twitter.com/Ejmiller25/status/1575077822976053249
11,2022-09-28 10:59:50+00:00,1575077820467920896,✈️ #TRA90V - BOEING 737-800 reg: PH-HXB van 🇳🇱 Transavia Airlines is vlakbij Wolfheze op 23350ft hoogte en stijgt richting ↘️ @ 753.6km/u (gs) ⌚ 10:59 UTC | https://t.co/7iqGHD7AEt | https://t.co/vy2MINka12 | https://t.co/dkB4RVHCCs #adsb #avgeek https://t.co/QEqOpJZSeE,FWolfheze,https://twitter.com/FWolfheze/status/1575077820467920896
12,2022-09-28 10:59:50+00:00,1575077819243466753,wa is de beste film ooit ??,idonnuwhatumean,https://twitter.com/idonnuwhatumean/status/1575077819243466753
13,2022-09-28 10:59:47+00:00,1575077809336492032,"#transgenderwet  vervolg van deze vrije ""volwassen""keuze is dat men de grens van sexuele gemeenschap gaat verlagen. Immers volgens genderwet kan een kind die keuze zelf maken.",FPresident,https://twitter.com/FPresident/status/1575077809336492032
14,2022-09-28 10:59:47+00:00,1575077808002301952,"@More1948 
Je heb vanaf 2009 niet zo veel volgers he. Maar dat komt doordat je maar met 1 woord kan schreven. En let op je gouden ketting, die was je in de wijk waar ik in leeft allang kwijt geweest.",hucagro,https://twitter.com/hucagro/status/1575077808002301952
15,2022-09-28 10:59:47+00:00,1575077807880691712,"Er is hier zo'n schattig meisje van 3, ze heeft samen met haar broer een stoel bij de balie gezet (waar we straks lunch serveren) en nu zijn we een soort van met handen en voeten met elkaar aan het communiceren",avoidingtmrw,https://twitter.com/avoidingtmrw/status/1575077807880691712
16,2022-09-28 10:59:47+00:00,1575077807704899590,Zo leuk wat er aan komt begin oktober. Nieuwe Funny pakketten. Reserveer op tijd. Bij ons in de winkel nog veel meer. https://t.co/oYOfz6V93W,CreaIrene,https://twitter.com/CreaIrene/status/1575077807704899590
17,2022-09-28 10:59:47+00:00,1575077805653516288,@FaynRA Helemaaal niet broeer is gwn mooi,lieffi030,https://twitter.com/lieffi030/status/1575077805653516288
18,2022-09-28 10:59:47+00:00,1575077805452398595,Twitter toont bij zoeken naar de meest gemarginaliseerde medemens spontaan een overvloed aan pornografische beelden. Meestal gepost door accounts die zich als transgender personen identificeren. Hoe is dat nu mogelijk?,voltooid_leven,https://twitter.com/voltooid_leven/status/1575077805452398595
19,2022-09-28 10:59:46+00:00,1575077805318369280,"Komende dinsdag moet ik werken, dan een stadswandeling in Groningen leiden, daarna optreden in Emden (D). Zo heb ik m’n dagen graag 👍",ITookYourName,https://twitter.com/ITookYourName/status/1575077805318369280
20,2022-09-28 10:59:46+00:00,1575077804537892864,Mensen doen alles om het te laten lijken 😂😂😂😂,VVPDean,https://twitter.com/VVPDean/status/1575077804537892864
21,2022-09-28 10:59:46+00:00,1575077802600148992,Kwik 🐽😂,cajunRL,https://twitter.com/cajunRL/status/1575077802600148992
22,2022-09-28 10:59:44+00:00,1575077795176517632,Erdogan gaat ook wel inzien dat een bepaald land zijn eigen graf aan het graven is.,Veldhorst__W,https://twitter.com/Veldhorst__W/status/1575077795176517632
23,2022-09-28 10:59:44+00:00,1575077794002128896,EO maakt kinderserie over slavernijverleden Nederland https://t.co/BRK16C1Vco via @Telegraaf onzin we hebben het allemaal op school geleerd en gezien/gelezen in de boekjes. Dus dit is weggegooid geld.,WSteunenberg1,https://twitter.com/WSteunenberg1/status/1575077794002128896
24,2022-09-28 10:59:44+00:00,1575077793137770496,Heb echt zin in red velvet taart,kelahaha,https://twitter.com/kelahaha/status/1575077793137770496
